study,station.x,operatn,year,X,Y,Tax_Div,Tax_Even,Tax_Rich,logab,logabI,Strahler,Catchment6_size,Ships,Ports,Locks,Channelization,Rip_Deg,Urban_new,Agriculture_new,fric_new,feve_new,fdiv_new,ports_5k,locks_5k
PolishH,PolishH_29,PolishH_29_2012,2012,20.686,52.427,NA,NA,12,NA,NA,6,-1.430772,-0.4998683,-0.6299284,-0.5989359,-0.6023749,0.22356806,0.089533184,-0.182184822,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_29,PolishH_29_2017,2017,20.686,52.427,NA,NA,9,NA,NA,6,-1.430772,-0.4998683,-0.6299284,-0.5989359,-0.6023749,0.22356806,0.089533184,-0.182184822,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_3,PolishH_3_2016,2016,20.725,50.242,NA,NA,24,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.590711,0.41550342,-0.747810726,-0.499173725,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_30,PolishH_30_2017,2017,19.912,50.051,NA,NA,31,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.3389986,-0.554262519,2.672198367,0.083078241,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_31,PolishH_31_2017,2017,15.833,52.85,NA,NA,34,NA,NA,6,-0.01107409,-0.499925,-0.6299284,-0.5989359,-0.453709,-0.656604013,-0.626573782,-0.268749519,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_32,PolishH_32_2017,2017,18.787,51.972,NA,NA,26,NA,NA,5,-0.1027973,-0.4999177,-0.6299284,-0.5989359,-0.648948,0.632553155,-0.665739603,-0.68467369,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_33,PolishH_33_2017,2017,NA,NA,NA,NA,25,NA,NA,canal,-0.1027973,-0.499925,-0.6299284,-0.5989359,-0.6735818,0.803735183,-0.905737782,-0.566252933,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_34,PolishH_34_2017,2017,15.635,52.775,NA,NA,20,NA,NA,6,-0.01107409,-0.499925,-0.6299284,-0.5989359,-0.453709,0.433536019,-1.436811722,1.202574598,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_35,PolishH_35_2017,2017,18.736,51.154,NA,NA,29,NA,NA,5,-0.1027973,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.005732011,-0.843675073,-1.084720934,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_36,PolishH_36_2017,2017,14.642,52.583,NA,NA,21,NA,NA,7,-1.556461,-0.4994786,0.4357346,-0.5989359,-0.1380971,0.92021867,-0.156561935,0.976432356,NA,NA,NA,1.207217158,-0.599130499
PolishH,PolishH_37,PolishH_37_2009,2009,14.625,52.578,NA,NA,35,NA,NA,6,-1.614786,-0.4994786,0.4357346,-0.5989359,-0.1380971,2.094560451,-0.169284033,0.51212012,NA,NA,NA,1.207217158,-0.599130499
PolishH,PolishH_37,PolishH_37_2017,2017,14.625,52.578,NA,NA,17,NA,NA,6,-1.614786,-0.4994786,0.4357346,-0.5989359,-0.1380971,2.094560451,-0.169284033,0.51212012,NA,NA,NA,1.207217158,-0.599130499
PolishH,PolishH_38,PolishH_38_2009,2009,15.497,52.601,NA,NA,26,NA,NA,6,-0.8231188,-0.4998973,-0.6299284,-0.5989359,-0.6004,-0.677466966,-0.648815697,-0.423984984,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_38,PolishH_38_2017,2017,15.497,52.601,NA,NA,17,NA,NA,6,-0.8231188,-0.4998973,-0.6299284,-0.5989359,-0.6004,-0.677466966,-0.648815697,-0.423984984,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_39,PolishH_39_2012,2012,20.002,51.478,NA,NA,28,NA,NA,5,-0.8385745,-0.499925,-0.6299284,-0.5989359,-0.7239465,0.763017193,-0.48802026,-0.743780782,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_39,PolishH_39_2017,2017,20.002,51.478,NA,NA,20,NA,NA,5,-0.8385745,-0.499925,-0.6299284,-0.5989359,-0.7239465,0.763017193,-0.48802026,-0.743780782,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_4,PolishH_4_2016,2016,22.581,50.166,NA,NA,22,NA,NA,5,-0.9101785,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.721440179,-0.157553743,-1.381293351,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_40,PolishH_40_2017,2017,20.219,51.52,NA,NA,23,NA,NA,5,-0.8385745,-0.4998958,-0.6299284,-0.5989359,-0.7634528,-0.709102015,-0.784380742,-1.164394284,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_41,PolishH_41_2012,2012,21.562,53.088,NA,NA,28,NA,NA,6,1.174075,-0.499925,-0.6299284,-0.5989359,-0.5699121,0.405197523,0.416161558,0.65732753,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_41,PolishH_41_2017,2017,21.562,53.088,NA,NA,22,NA,NA,6,1.174075,-0.499925,-0.6299284,-0.5989359,-0.5699121,0.405197523,0.416161558,0.65732753,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_42,PolishH_42_2012,2012,15.419,52.723,NA,NA,22,NA,NA,6,-1.767063,-0.4999164,-0.6299284,-0.5989359,0.1867373,3.150358563,-1.234364368,0.692737704,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_42,PolishH_42_2017,2017,15.419,52.723,NA,NA,20,NA,NA,6,-1.767063,-0.4999164,-0.6299284,-0.5989359,0.1867373,3.150358563,-1.234364368,0.692737704,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_43,PolishH_43_2017,2017,18.674,51.653,NA,NA,21,NA,NA,5,-0.1027973,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.58661459,-1.001698568,0.334535977,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_44,PolishH_44_2011,2011,15.407,52.737,NA,NA,18,NA,NA,6,-1.556461,-0.4999164,-0.6299284,-0.5989359,0.1867373,3.072612295,-1.159609242,0.631134808,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_44,PolishH_44_2017,2017,15.407,52.737,NA,NA,23,NA,NA,6,-1.556461,-0.4999164,-0.6299284,-0.5989359,0.1867373,3.072612295,-1.159609242,0.631134808,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_45,PolishH_45_2017,2017,18.869,51.11,NA,NA,26,NA,NA,5,-0.1027973,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.680331342,-0.47549659,-0.984248248,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_46,PolishH_46_2017,2017,21.756,50.675,NA,NA,13,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.5713997,-0.14381602,0.333526852,0.322375615,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_47,PolishH_47_2009,2009,20.593,50.153,NA,NA,34,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7048006,-0.333932299,-1.058866034,0.279306221,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_47,PolishH_47_2017,2017,20.593,50.153,NA,NA,18,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7048006,-0.333932299,-1.058866034,0.279306221,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_48,PolishH_48_2012,2012,21.866,50.709,NA,NA,8,NA,NA,5,-1.282323,-0.499925,-0.6299284,-0.5989359,-0.542429,-0.033071857,-0.997165669,0.118576401,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_48,PolishH_48_2017,2017,21.866,50.709,NA,NA,17,NA,NA,5,-1.282323,-0.499925,-0.6299284,-0.5989359,-0.542429,-0.033071857,-0.997165669,0.118576401,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_49,PolishH_49_2011,2011,21.039,54.322,NA,NA,32,NA,NA,5,0.9018043,-0.499886,-0.6299284,-0.5989359,-0.7634528,0.471073878,-0.858522383,-1.521694196,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_49,PolishH_49_2017,2017,21.039,54.322,NA,NA,41,NA,NA,5,0.9018043,-0.499886,-0.6299284,-0.5989359,-0.7634528,0.471073878,-0.858522383,-1.521694196,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_5,PolishH_5_2016,2016,21.954,52.682,NA,NA,23,NA,NA,6,-1.033081,-0.499925,-0.6299284,-0.5989359,0.000329357,0.087373438,-1.210147338,1.045257976,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_50,PolishH_50_2011,2011,20.496,50.134,NA,NA,9,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7048006,-0.980869001,-0.971898561,0.216491961,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_50,PolishH_50_2017,2017,20.496,50.134,NA,NA,9,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7048006,-0.980869001,-0.971898561,0.216491961,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_51,PolishH_51_2017,2017,22.329,50.401,NA,NA,18,NA,NA,5,-1.282323,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.283165279,-0.749849901,-0.198209962,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_52,PolishH_52_2012,2012,21.322,50.424,NA,NA,8,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.957835698,-0.554534305,-0.113617333,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_52,PolishH_52_2017,2017,21.322,50.424,NA,NA,17,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.957835698,-0.554534305,-0.113617333,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_53,PolishH_53_2011,2011,17.886,50.709,NA,NA,4,NA,NA,5,-0.3919886,-0.4995484,-0.6299284,0.258918,-0.5495874,-0.624335147,0.456034271,-1.226124855,NA,NA,NA,-0.541494254,0.169240002
PolishH,PolishH_53,PolishH_53_2017,2017,17.886,50.709,NA,NA,9,NA,NA,5,-0.3919886,-0.4995484,-0.6299284,0.258918,-0.5495874,-0.624335147,0.456034271,-1.226124855,NA,NA,NA,-0.541494254,0.169240002
PolishH,PolishH_54,PolishH_54_2017,2017,17.467,50.865,NA,NA,11,NA,NA,5,-0.5020668,-0.4998603,-0.6299284,-0.5989359,-0.3993072,-0.07457624,0.286147111,-0.176559285,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_55,PolishH_55_2011,2011,16.205,51.684,NA,NA,17,NA,NA,6,-1.3511,-0.4996627,-0.6299284,-0.5989359,-0.5610295,1.696861927,-0.780710705,-1.309428182,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_55,PolishH_55_2017,2017,16.205,51.684,NA,NA,13,NA,NA,6,-1.3511,-0.4996627,-0.6299284,-0.5989359,-0.5610295,1.696861927,-0.780710705,-1.309428182,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_56,PolishH_56_2012,2012,21.287,51.85,NA,NA,15,NA,NA,6,-1.33127,-0.499925,-0.6299284,-0.5989359,-0.1553534,0.419420547,-1.288689206,2.013264627,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_56,PolishH_56_2017,2017,21.287,51.85,NA,NA,15,NA,NA,6,-1.33127,-0.499925,-0.6299284,-0.5989359,-0.1553534,0.419420547,-1.288689206,2.013264627,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_57,PolishH_57_2012,2012,20.57,51.609,NA,NA,32,NA,NA,5,-0.8385745,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.044848354,-0.679127964,0.244299258,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_57,PolishH_57_2017,2017,20.57,51.609,NA,NA,30,NA,NA,5,-0.8385745,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.044848354,-0.679127964,0.244299258,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_58,PolishH_58_2011,2011,16.262,51.686,NA,NA,11,NA,NA,5,-1.222058,-0.4996627,-0.6299284,-0.5989359,-0.5610295,3.017720129,-0.816814292,-0.776352912,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_58,PolishH_58_2017,2017,16.262,51.686,NA,NA,26,NA,NA,5,-1.222058,-0.4996627,-0.6299284,-0.5989359,-0.5610295,3.017720129,-0.816814292,-0.776352912,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_59,PolishH_59_2017,2017,22.126,51.569,NA,NA,32,NA,NA,5,-0.7232137,-0.499925,-0.6299284,-0.5989359,-0.5658014,1.683775439,-0.769825081,-0.053779503,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_6,PolishH_6_2011,2011,21.456,52.591,NA,NA,26,NA,NA,6,-1.72732,-0.499925,-0.6299284,-0.5989359,-0.63769,0.776956781,0.312614497,-0.017884775,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_6,PolishH_6_2016,2016,21.456,52.591,NA,NA,15,NA,NA,6,-1.72732,-0.499925,-0.6299284,-0.5989359,-0.63769,0.776956781,0.312614497,-0.017884775,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_60,PolishH_60_2018,2018,19.133,52.656,NA,NA,13,NA,NA,7,0.8646713,-0.499925,-0.6299284,-0.170009,-0.02730326,-0.980869001,-0.249304396,-0.34092186,NA,NA,NA,-0.541494254,0.169240002
PolishH,PolishH_61,PolishH_61_2009,2009,15.075,52.035,NA,NA,15,NA,NA,5,-1.168231,-0.4996081,-0.6299284,-0.5989359,-0.6880716,-0.371064737,-0.448059861,-0.465739718,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_61,PolishH_61_2018,2018,15.075,52.035,NA,NA,23,NA,NA,5,-1.168231,-0.4996081,-0.6299284,-0.5989359,-0.6880716,-0.371064737,-0.448059861,-0.465739718,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_62,PolishH_62_2018,2018,15.061,51.988,NA,NA,13,NA,NA,5,-1.168231,-0.4998284,-0.6299284,-0.5989359,-0.3585892,-0.649917357,-0.807317316,-1.256262126,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_63,PolishH_63_2012,2012,20.64,51.612,NA,NA,21,NA,NA,5,-0.8385745,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.730514416,-0.985961831,-0.785230986,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_63,PolishH_63_2018,2018,20.64,51.612,NA,NA,18,NA,NA,5,-0.8385745,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.730514416,-0.985961831,-0.785230986,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_64,PolishH_64_2018,2018,20.661,49.758,NA,NA,23,NA,NA,5,1.647755,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.094141074,-1.197556466,0.237810723,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_65,PolishH_65_2018,2018,18.947,52.781,NA,NA,14,NA,NA,7,0.8646713,-0.499925,-0.6299284,-0.5989359,-0.7127996,0.063085743,-0.887456924,-1.042090989,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_66,PolishH_66_2018,2018,15.22,51.81,NA,NA,17,NA,NA,5,-1.168231,-0.4999182,-0.6299284,-0.5989359,-0.5539828,0.389609337,-0.503317103,-1.361817629,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_67,PolishH_67_2018,2018,16.725,53.056,NA,NA,26,NA,NA,5,-0.01107409,-0.4998409,-0.6299284,-0.5989359,-0.6949604,-0.701854691,-0.886019972,-0.025349558,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_68,PolishH_68_2018,2018,20.49,52.425,NA,NA,5,NA,NA,7,-1.733934,-0.4998683,-0.6299284,-0.5989359,-0.6023749,-0.56589064,-0.982720835,-0.388561867,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_69,PolishH_69_2018,2018,21.213,52.758,NA,NA,19,NA,NA,6,1.174075,-0.499925,-0.6299284,-0.5989359,-0.6058267,0.32278623,-0.897351885,-0.822954241,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_7,PolishH_7_2011,2011,21.255,52.534,NA,NA,37,NA,NA,6,-1.72732,-0.499925,-0.6299284,-0.5989359,-0.63769,1.485433473,-0.929592322,-0.354973341,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_7,PolishH_7_2016,2016,21.255,52.534,NA,NA,23,NA,NA,6,-1.72732,-0.499925,-0.6299284,-0.5989359,-0.63769,1.485433473,-0.929592322,-0.354973341,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_7,PolishH_7_2019,2019,21.255,52.534,NA,NA,14,NA,NA,6,-1.72732,-0.499925,-0.6299284,-0.5989359,-0.63769,1.485433473,-0.929592322,-0.354973341,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_70,PolishH_70_2018,2018,21.158,52.768,NA,NA,31,NA,NA,6,1.174075,-0.499925,-0.6299284,-0.5989359,-0.6058267,0.345101067,-0.778135172,-1.216911481,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_71,PolishH_71_2018,2018,18.798,51.417,NA,NA,16,NA,NA,5,-0.1027973,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.051392097,-0.993033165,-0.394007827,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_72,PolishH_72_2018,2018,22.436,50.291,NA,NA,24,NA,NA,5,-1.282323,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.175570524,0.012267031,-0.696722227,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_73,PolishH_73_2012,2012,20.204,52.373,NA,NA,20,NA,NA,5,-1.043936,-0.499925,-0.6299284,-0.5989359,-0.3309976,0.244772593,-0.70166396,-0.873482315,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_73,PolishH_73_2018,2018,20.204,52.373,NA,NA,31,NA,NA,5,-1.043936,-0.499925,-0.6299284,-0.5989359,-0.3309976,0.244772593,-0.70166396,-0.873482315,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_74,PolishH_74_2018,2018,20.308,51.559,NA,NA,12,NA,NA,5,-0.8385745,-0.4999098,-0.6299284,-0.5989359,-0.7634528,0.761580674,-1.097479733,-0.360793935,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_75,PolishH_75_2018,2018,15.306,51.662,NA,NA,19,NA,NA,5,-1.168231,-0.499925,-0.6299284,-0.5989359,-0.2953234,1.80450985,-0.273550791,-1.213427025,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_76,PolishH_76_2018,2018,22.939,52.372,NA,NA,21,NA,NA,6,-1.033081,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.384562044,-1.066333386,0.279223097,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_77,PolishH_77_2019,2019,20.147,50.043,NA,NA,7,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.3389986,-0.980869001,-0.523164059,0.513260868,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_78,PolishH_78_2019,2019,19.437,50.032,NA,NA,9,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.2860643,-0.402506174,-0.65191062,-0.020025676,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_79,PolishH_79_2019,2019,19.783,49.986,NA,NA,10,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,0.113676,-0.176079082,-0.022214882,0.347835868,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_8,PolishH_8_2011,2011,20.731,52.472,NA,NA,25,NA,NA,5,-1.170728,-0.499925,-0.6299284,-0.5989359,-0.4407136,0.077670451,-0.615234488,0.118568359,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_8,PolishH_8_2016,2016,20.731,52.472,NA,NA,30,NA,NA,5,-1.170728,-0.499925,-0.6299284,-0.5989359,-0.4407136,0.077670451,-0.615234488,0.118568359,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_80,PolishH_80_2019,2019,19.366,50.036,NA,NA,16,NA,NA,6,1.647755,-0.499925,-0.6299284,-0.5989359,-0.2860643,-0.43038172,-0.693606373,-0.588400884,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_81,PolishH_81_2019,2019,18.414,52.228,NA,NA,20,NA,NA,5,-0.1027973,-0.4999132,-0.6299284,-0.5989359,0.7419439,-0.050756103,-1.702403837,2.879571691,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_82,PolishH_82_2019,2019,22.252,51.6,NA,NA,9,NA,NA,5,-0.7232137,-0.499925,-0.6299284,-0.5989359,-0.5658014,2.190664847,-1.123735445,0.508247989,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_83,PolishH_83_2019,2019,18.81,54.072,NA,NA,9,NA,NA,7,0.8646713,-0.4998555,-0.6299284,0.258918,-0.4309524,-0.38271493,-0.101146684,0.006158732,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_84,PolishH_84_2019,2019,23.12,52.294,NA,NA,26,NA,NA,6,-1.033081,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.229260761,-0.976531053,-0.505230027,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_85,PolishH_85_2019,2019,21.954,52.682,NA,NA,14,NA,NA,6,-1.033081,-0.499925,-0.6299284,-0.5989359,0.000329357,0.08726929,-1.210144688,1.045307491,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_86,PolishH_86_2019,2019,21.456,52.591,NA,NA,15,NA,NA,6,-1.72732,-0.499925,-0.6299284,-0.5989359,-0.63769,0.776981281,0.312619695,-0.017842511,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_87,PolishH_87_2013,2013,16.571,53.009,NA,NA,25,NA,NA,5,-0.01107409,-0.4999184,-0.6299284,1.116772,-0.6653376,2.751298179,-1.42221536,1.863587058,NA,NA,NA,-0.541494254,0.937610503
PolishH,PolishH_87,PolishH_87_2019,2019,16.571,53.009,NA,NA,24,NA,NA,5,-0.01107409,-0.4999184,-0.6299284,1.116772,-0.6653376,2.751298179,-1.42221536,1.863587058,NA,NA,NA,-0.541494254,0.937610503
PolishH,PolishH_88,PolishH_88_2009,2009,16.064,52.864,NA,NA,9,NA,NA,5,-0.01107409,-0.4999165,-0.6299284,0.258918,-0.7011861,-0.466834881,-1.214596571,1.055265239,NA,NA,NA,-0.541494254,0.937610503
PolishH,PolishH_88,PolishH_88_2019,2019,16.064,52.864,NA,NA,31,NA,NA,5,-0.01107409,-0.4999165,-0.6299284,0.258918,-0.7011861,-0.466834881,-1.214596571,1.055265239,NA,NA,NA,-0.541494254,0.937610503
PolishH,PolishH_89,PolishH_89_2011,2011,19.221,50.097,NA,NA,7,NA,NA,5,1.647755,-0.4998207,-0.6299284,-0.5989359,-0.3039451,2.295960298,-0.420785509,0.391144992,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_89,PolishH_89_2019,2019,19.221,50.097,NA,NA,11,NA,NA,5,1.647755,-0.4998207,-0.6299284,-0.5989359,-0.3039451,2.295960298,-0.420785509,0.391144992,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_9,PolishH_9_2011,2011,15.978,52.871,NA,NA,20,NA,NA,5,-0.01107409,-0.4999165,-0.6299284,0.258918,-0.7011861,-0.641750878,-0.852125657,-0.377404894,NA,NA,NA,-0.541494254,0.169240002
PolishH,PolishH_9,PolishH_9_2016,2016,15.978,52.871,NA,NA,28,NA,NA,5,-0.01107409,-0.4999165,-0.6299284,0.258918,-0.7011861,-0.641750878,-0.852125657,-0.377404894,NA,NA,NA,-0.541494254,0.169240002
PolishH,PolishH_90,PolishH_90_2019,2019,22.866,52.361,NA,NA,17,NA,NA,6,-1.033081,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.840330579,-1.047749839,0.157843924,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_91,PolishH_91_2011,2011,18.284,49.993,NA,NA,29,NA,NA,5,-0.3919886,-0.4998802,-0.6299284,-0.170009,-0.6330595,0.193358444,-0.257663954,-1.291308901,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_91,PolishH_91_2019,2019,18.284,49.993,NA,NA,29,NA,NA,5,-0.3919886,-0.4998802,-0.6299284,-0.170009,-0.6330595,0.193358444,-0.257663954,-1.291308901,NA,NA,NA,-0.541494254,-0.599130499
PolishH,PolishH_92,PolishH_92_2019,2019,14.308,53.034,NA,NA,16,NA,NA,7,-0.6831506,-0.3894828,-0.6299284,-0.170009,-0.2308756,1.220491401,-0.588166226,-0.689000616,NA,NA,NA,-0.541494254,0.169240002
PolishH,PolishH_93,PolishH_93_2019,2019,14.61,53.397,NA,NA,16,NA,NA,7,-0.6831506,0.2746279,0.4357346,-0.5989359,0.08381084,-0.133516115,0.538524957,-0.833046229,NA,NA,NA,1.207217158,-0.599130499
PortugueseH,PortugueseH_1,PortugueseH_1_2010,2010,-7.128,38.174,2.583973,0.2583973,10,8.923325,0,5,-1.399686,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.009083708,-1.605511941,2.042993426,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_10,PortugueseH_10_2017,2017,-7.128,38.174,4.227939,0.1761641,24,9.031812,0,5,-1.399686,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.980836071,-1.605654946,2.043705838,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_2,PortugueseH_2_2017,2017,-8.687,38.947,4.304054,0.3074324,14,5.209486,0,5,0.5660498,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.549817917,-1.550648257,1.89081112,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_3,PortugueseH_3_2017,2017,-8.451,39.445,1.800648,0.3601296,5,6.917706,0,6,-1.372509,-0.499925,-0.6299284,-0.5989359,-0.7634528,1.008602203,-1.03128296,2.419958028,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_4,PortugueseH_4_2017,2017,-8.399,39.461,2.002635,0.3337725,6,5.945421,1.609438,6,-1.372509,-0.499925,-0.6299284,-0.5989359,-0.7634528,0.851180971,-0.728669985,-0.395770628,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_5,PortugueseH_5_2017,2017,-8.569,38.933,2.268094,0.3780157,6,5.31812,0,5,0.5660498,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.658776901,-1.400620066,1.022277562,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_6,PortugueseH_6_2017,2017,-8.41,38.067,4.119398,0.2423175,17,7.247081,0,5,0.5660498,-0.499925,-0.6299284,-0.5989359,-0.7634528,3.667407892,-1.183474075,0.675488751,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_7,PortugueseH_7_2017,2017,-8.335,38.24,2.005556,0.3342593,6,3.663562,0,5,0.5660498,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.322042269,-1.254378087,0.293739603,NA,NA,NA,-0.541494254,-0.599130499
PortugueseH,PortugueseH_8,PortugueseH_8_2017,2017,-8.327,38.213,1.381299,0.1726624,8,5.855072,0.6931472,5,0.5660498,-0.499925,-0.6299284,-0.5989359,-0.7634528,-0.426199517,-1.253114225,0.287443387,NA,NA,NA,-0.541494254,-0.599130499
