"","ships","canals","ports","locks"
"ofb_I2112000110811",-0.547405318147729,0.413708821833509,-0.541494254,-0.599130499
"ofb_I2112000110913",-0.547405318147729,0.413708821833509,-0.541494254,-0.599130499
"ofb_I2112000170710",-0.547405318147729,0.413708821833509,-0.541494254,-0.599130499
"ofb_I2112000270812",-0.547405318147729,0.413708821833509,-0.541494254,-0.599130499
"ofb_I2112000280708",-0.547405318147729,0.413708821833509,-0.541494254,-0.599130499
"ofb_I2113000010808",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2113000061009",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2113000110811",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2113000110913",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2113000140907",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2113000170710",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2113000280812",-0.547207274886646,0.14461078632842,-0.541494254,-0.599130499
"ofb_I2115000080609",-0.547737751479353,0.0950107470467544,-0.541494254,-0.599130499
"ofb_I2115000170710",-0.547737751479353,0.0950107470467544,-0.541494254,-0.599130499
"ofb_I2122040080807",-0.546451219371509,-0.236546126484014,-0.541494254,-0.599130499
"ofb_I2122040210906",-0.546451219371509,-0.236546126484014,-0.541494254,-0.599130499
"ofb_I2122040230606",-0.546451219371509,-0.236546126484014,-0.541494254,-0.599130499
"ofb_I2122040240507",-0.546451219371509,-0.236546126484014,-0.541494254,-0.599130499
"ofb_I2122040290605",-0.546451219371509,-0.236546126484014,-0.541494254,-0.599130499
"ofb_I3050000010909",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3050000040811",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3050000060808",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3050000130807",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3050000260710",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3050000300713",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3050000310712",-0.388786062878945,-0.282323823699702,1.207217158,0.169240002
"ofb_I3105946010808",-0.546478421310562,0.0916492738603064,-0.541494254,-0.599130499
"ofb_I3105946010812",-0.546478421310562,0.0916492738603064,-0.541494254,-0.599130499
"ofb_I3105946080609",-0.546478421310562,0.0916492738603064,-0.541494254,-0.599130499
"ofb_I3105946160707",-0.546478421310562,0.0916492738603064,-0.541494254,-0.599130499
"ofb_I3105946230913",-0.546478421310562,0.0916492738603064,-0.541494254,-0.599130499
"ofb_I3105946280710",-0.546478421310562,0.0916492738603064,-0.541494254,-0.599130499
"ofb_I3133937030610",-0.476134245702111,-0.427702995720007,-0.541494254,1.705981004
"ofb_I3133937110811",-0.476134245702111,-0.427702995720007,-0.541494254,1.705981004
"ofb_I3133937181007",-0.476134245702111,-0.427702995720007,-0.541494254,1.705981004
"ofb_I3133937280813",-0.476134245702111,-0.427702995720007,-0.541494254,1.705981004
"ofb_I3133937290409",-0.476134245702111,-0.427702995720007,-0.541494254,1.705981004
"ofb_I3133937290512",-0.476134245702111,-0.427702995720007,-0.541494254,1.705981004
"ofb_I3160000010808",-0.530791990541651,0.359495422669077,-0.541494254,2.474351505
"ofb_I3160000080509",-0.530791990541651,0.359495422669077,-0.541494254,2.474351505
"ofb_I3160000120710",-0.530791990541651,0.359495422669077,-0.541494254,2.474351505
"ofb_I3160000160707",-0.530791990541651,0.359495422669077,-0.541494254,2.474351505
"ofb_I3160000210913",-0.530791990541651,0.359495422669077,-0.541494254,2.474351505
"ofb_I3170100020811",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3170100080909",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3170100110707",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3170100170713",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3170100200812",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3170100290708",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3170100290710",0.0414725609874507,-0.498439670564579,-0.541494254,-0.599130499
"ofb_I3191700010807",-0.548505271937213,-0.181389396797676,-0.541494254,-0.599130499
"ofb_I3191700170913",-0.548505271937213,-0.181389396797676,-0.541494254,-0.599130499
"ofb_I3191700290708",-0.548505271937213,-0.181389396797676,-0.541494254,-0.599130499
"ofb_I3196000160908",-0.548519896525891,-0.151936127949731,-0.541494254,-0.599130499
"ofb_I3196080030709",-0.548519896525891,-0.151936127949731,-0.541494254,-0.599130499
"ofb_I3200070100908",-0.483850813475341,-0.712021831450247,-0.541494254,-0.599130499
"ofb_I3204000100611",-0.0791614928544907,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I3204000170912",-0.0791614928544907,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I3204000270813",-0.0791614928544907,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I3204000300707",-0.0791614928544907,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I3205000180711",-0.170337906187622,-0.805642216706443,-0.541494254,-0.599130499
"ofb_I3205000200912",-0.170337906187622,-0.805642216706443,-0.541494254,-0.599130499
"ofb_I3205000270813",-0.170337906187622,-0.805642216706443,-0.541494254,-0.599130499
"ofb_I3205000300707",-0.170337906187622,-0.805642216706443,-0.541494254,-0.599130499
"ofb_I4030000090812",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000110811",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000130810",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000170913",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000180713",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000180907",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000270708",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4030000300709",-0.548506190438944,-0.817965409171356,-0.541494254,-0.599130499
"ofb_I4031000030812",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4031000080908",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4031000090709",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4031000110810",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4031000120811",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4031000180907",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4031000250913",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500100908",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500120810",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500130812",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500170907",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500220811",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500260913",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4036500290709",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4039200050813",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4039200050912",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4039200140909",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4039200150911",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4039200200807",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4039200220910",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4039200270808",-0.548525785142546,-0.662817776999095,-0.541494254,-0.599130499
"ofb_I4040800100812",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4040800110908",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4040800140911",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4040800180810",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4040800190907",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4040800260913",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4040800310809",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4046295250809",-0.547311792219213,0.427492425390243,-0.541494254,-0.599130499
"ofb_I4049800200809",-0.54851476312177,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4049800230807",-0.54851476312177,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4051250030812",-0.54847587988181,-0.399905653821442,-0.541494254,-0.599130499
"ofb_I4051250060808",-0.54847587988181,-0.399905653821442,-0.541494254,-0.599130499
"ofb_I4051250060809",-0.54847587988181,-0.399905653821442,-0.541494254,-0.599130499
"ofb_I4051250130910",-0.54847587988181,-0.399905653821442,-0.541494254,-0.599130499
"ofb_I4051250270611",-0.54847587988181,-0.399905653821442,-0.541494254,-0.599130499
"ofb_I4071750090709",-0.548503026710758,-0.807016961816679,-0.541494254,-0.599130499
"ofb_I4079700020713",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079700090909",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079700180912",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079700230811",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079700240708",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079700270710",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079800091009",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079800160908",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079800230811",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079800250912",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079800270710",-0.548500781484304,0.0670067668144202,-0.541494254,-0.599130499
"ofb_I4079820140910",-0.548525785142546,-0.137059542804495,-0.541494254,-0.599130499
"ofb_I4081300120711",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4081300250908",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4081300250912",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4081300280809",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082000120711",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082000240912",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082000250908",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082000280809",-0.548486289568099,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082205030709",-0.548525785142546,-0.784962413498418,-0.541494254,-0.599130499
"ofb_I4082500070711",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082500200709",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4082500280808",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4096690070709",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4096800040712",-0.548525785142546,-0.723536679007857,-0.541494254,-0.599130499
"ofb_I4096800120607",-0.548525785142546,-0.723536679007857,-0.541494254,-0.599130499
"ofb_I4096800210708",-0.548525785142546,-0.723536679007857,-0.541494254,-0.599130499
"ofb_I4096800220909",-0.548525785142546,-0.723536679007857,-0.541494254,-0.599130499
"ofb_I4106000210809",-0.548369236728014,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108000240809",-0.548525785142546,-0.743266682678493,-0.541494254,-0.599130499
"ofb_I4108050070709",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108050080708",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108050130912",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108050150713",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108050200807",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108050220910",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108050220911",-0.548514865177518,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108200210809",-0.548498638313598,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108500030908",-0.548522794909132,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108500070907",-0.548522794909132,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4108500210909",-0.548522794909132,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4110000030908",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4110000080807",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4110000220909",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4124985030713",-0.548502618487767,-0.485673200711829,-0.541494254,-0.599130499
"ofb_I4124985060907",-0.548502618487767,-0.485673200711829,-0.541494254,-0.599130499
"ofb_I4124985090811",-0.548502618487767,-0.485673200711829,-0.541494254,-0.599130499
"ofb_I4124985100810",-0.548502618487767,-0.485673200711829,-0.541494254,-0.599130499
"ofb_I4124985210709",-0.548502618487767,-0.485673200711829,-0.541494254,-0.599130499
"ofb_I4124985220708",-0.548502618487767,-0.485673200711829,-0.541494254,-0.599130499
"ofb_I4135000180908",-0.548516569508508,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4135000211107",-0.548516569508508,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I4135000230909",-0.548516569508508,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5015060080908",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015060210809",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015060300713",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015100080908",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015100290909",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015100300713",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015300230909",-0.548500271205564,-0.60861317358051,-0.541494254,-0.599130499
"ofb_I5015900050813",-0.548516936909201,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5015900090908",-0.548516936909201,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5015900270711",-0.548516936909201,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5015900290909",-0.548516936909201,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5018800100908",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5018800140809",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5018950100908",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5018950140809",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5018950260713",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5019930090908",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5019930310809",-0.54851774314961,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5049000070812",-0.548525785142546,-0.831198212194642,-0.541494254,-0.599130499
"ofb_I5049000080911",-0.548525785142546,-0.831198212194642,-0.541494254,-0.599130499
"ofb_I5049000100708",-0.548525785142546,-0.831198212194642,-0.541494254,-0.599130499
"ofb_I5049000240907",-0.548525785142546,-0.831198212194642,-0.541494254,-0.599130499
"ofb_I5050000050911",-0.548511497337836,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5050000070812",-0.548511497337836,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5050000110708",-0.548511497337836,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5050000240907",-0.548511497337836,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5050000250913",-0.548511497337836,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5051000160909",-0.548511497337836,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5051200170909",-0.548525785142546,-0.428761869556582,-0.541494254,-0.599130499
"ofb_I5051500050911",-0.548525785142546,-0.428761869556582,-0.541494254,-0.599130499
"ofb_I5051500110708",-0.548525785142546,-0.428761869556582,-0.541494254,-0.599130499
"ofb_I5051500170712",-0.548525785142546,-0.428761869556582,-0.541494254,-0.599130499
"ofb_I5051500220713",-0.548525785142546,-0.428761869556582,-0.541494254,-0.599130499
"ofb_I5051500260907",-0.548525785142546,-0.428761869556582,-0.541494254,-0.599130499
"ofb_I5052000050911",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5052000170712",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5052000220708",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5052000270907",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5053000031007",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5053000160909",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5053000260913",-0.548525785142546,-0.726042955398309,-0.541494254,-0.599130499
"ofb_I5060900070911",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900100807",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900100907",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900110607",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900160713",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900180712",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900220806",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900260406",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060900270605",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950120907",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950150713",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950160812",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950220811",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950230708",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950280610",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5060950290609",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5061500110807",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061500130812",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061500220811",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061500230708",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061500230713",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061500280610",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061500290609",-0.548525785142546,-0.768044457366906,-0.541494254,-0.599130499
"ofb_I5061900100908",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5061900110907",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5061900230713",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5061900230811",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5061900280610",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5061900290609",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5067950040810",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5067950130807",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5067950270709",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5067950300713",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5068270040810",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5068270230707",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5068270270709",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5068270300713",-0.548525785142546,0.974439999115845,-0.541494254,-0.599130499
"ofb_I5068890040707",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5068890050810",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5068890050813",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5068890101012",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5068890200911",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5068890230909",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5068890260808",-0.548401254677811,1.12830503880168,-0.541494254,-0.599130499
"ofb_I5080960060707",-0.548214284465379,-0.167059928196145,-0.541494254,-0.599130499
"ofb_I5080960071009",-0.548214284465379,-0.167059928196145,-0.541494254,-0.599130499
"ofb_I5094810090708",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5094810190809",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5095000050912",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5095000180811",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5095000210709",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5095000210813",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5095000310708",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5095000310810",-0.548525785142546,-0.488035202192965,-0.541494254,-0.599130499
"ofb_I5096000090708",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5096000190711",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5096000210709",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5096000250610",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5099000090708",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5099000200711",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5099000210709",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5099000250610",-0.548525785142546,-0.599002525678168,-0.541494254,-0.599130499
"ofb_I5115950070809",-0.547371696902131,0.364672697383707,-0.541494254,-0.599130499
"ofb_I5120000020908",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5120000020910",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5120000040912",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5120000120913",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5120000230709",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5120005280809",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5121000050810",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5121000080811",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5121000110913",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5121000190712",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5121000240709",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5121000270808",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5122000020810",-0.548319631511176,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5122000021012",-0.548319631511176,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5122000080708",-0.548319631511176,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5122000220911",-0.548319631511176,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5122000230709",-0.548319631511176,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5122000250713",-0.548319631511176,-0.839717464915548,-0.541494254,-0.599130499
"ofb_I5129070050810",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5129070090811",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5129070120913",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5129070200712",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5129070220708",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5129070260609",-0.547645559419464,-0.682395450337868,-0.541494254,-0.599130499
"ofb_I5129150280809",-0.548252089996641,-0.408105686187101,-0.541494254,-0.599130499
"ofb_I5131000100709",-0.548465572251269,-0.810592458943127,-0.541494254,-0.599130499
"ofb_I5131000110708",-0.548465572251269,-0.810592458943127,-0.541494254,-0.599130499
"ofb_I5131000120913",-0.548465572251269,-0.810592458943127,-0.541494254,-0.599130499
"ofb_I5131000170812",-0.548465572251269,-0.810592458943127,-0.541494254,-0.599130499
"ofb_I5131000190911",-0.548465572251269,-0.810592458943127,-0.541494254,-0.599130499
"ofb_I5131000210710",-0.548465572251269,-0.810592458943127,-0.541494254,-0.599130499
"ofb_I5144000010811",-0.548460469463873,-0.659305330740163,-0.541494254,-0.599130499
"ofb_I5144000190710",-0.548460469463873,-0.659305330740163,-0.541494254,-0.599130499
"ofb_I5144000290708",-0.548460469463873,-0.659305330740163,-0.541494254,-0.599130499
"ofb_I5144000290813",-0.548460469463873,-0.659305330740163,-0.541494254,-0.599130499
"ofb_I5144000300609",-0.548460469463873,-0.659305330740163,-0.541494254,-0.599130499
"ofb_I5144000300712",-0.548460469463873,-0.659305330740163,-0.541494254,-0.599130499
"ofb_I5144500040913",-0.548177224961634,0.694669180923982,-0.541494254,-0.599130499
"ofb_I5144500190710",-0.548177224961634,0.694669180923982,-0.541494254,-0.599130499
"ofb_I5144500280711",-0.548177224961634,0.694669180923982,-0.541494254,-0.599130499
"ofb_I5144500290708",-0.548177224961634,0.694669180923982,-0.541494254,-0.599130499
"ofb_I5144500300609",-0.548177224961634,0.694669180923982,-0.541494254,-0.599130499
"ofb_I5144500310712",-0.548177224961634,0.694669180923982,-0.541494254,-0.599130499
"ofb_I5154450280809",-0.548180800995041,-0.163352212854086,-0.541494254,-0.599130499
"ofb_I5158700040609",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5158700060810",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5158700160708",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5158700281013",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5161950060810",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5161950160708",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5161950170709",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
"ofb_I5161950251013",-0.547325826925668,0.877522125758212,-0.541494254,-0.599130499
