station.x,SUB_AREA,UP_AREA,layer
ofb_station_1060,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1060,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1060,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1060,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1061,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1061,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1061,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1061,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1061,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1062,7203.8,12783.1,hybas_eu_lev07_v1c
ofb_station_1062,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1062,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1062,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1062,7203.8,12783.1,hybas_eu_lev06_v1c
ofb_station_1063,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1063,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1063,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1063,30654.0,30654.8,hybas_eu_lev06_v1c
ofb_station_1063,2200.5,30654.8,hybas_eu_lev07_v1c
ofb_station_1064,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1064,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1064,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1064,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1064,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1065,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1065,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1065,5907.8,5907.8,hybas_eu_lev07_v1c
ofb_station_1065,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1065,5907.8,5907.8,hybas_eu_lev06_v1c
ofb_station_1066,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1066,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1066,5907.8,5907.8,hybas_eu_lev07_v1c
ofb_station_1066,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1066,5907.8,5907.8,hybas_eu_lev06_v1c
ofb_station_1067,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1067,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1067,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1067,1953.2,73249.2,hybas_eu_lev07_v1c
ofb_station_1067,1953.2,73249.2,hybas_eu_lev06_v1c
ofb_station_1068,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1068,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1068,1671.8,10268.4,hybas_eu_lev07_v1c
ofb_station_1068,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1068,30654.0,30654.8,hybas_eu_lev06_v1c
ofb_station_1069,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1069,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1069,4148.7,4149.1,hybas_eu_lev07_v1c
ofb_station_1069,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1069,30654.0,30654.8,hybas_eu_lev06_v1c
ofb_station_1070,5546.6,5546.6,hybas_eu_lev06_v1c
ofb_station_1070,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_1070,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_1070,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1070,5546.6,5546.6,hybas_eu_lev07_v1c
ofb_station_1071,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1071,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1071,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1071,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1071,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1072,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1072,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1072,21027.9,21027.9,hybas_eu_lev05_v1c
ofb_station_1072,21027.9,21027.9,hybas_eu_lev06_v1c
ofb_station_1072,3207.5,6241.5,hybas_eu_lev07_v1c
ofb_station_1073,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1073,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1073,21027.9,21027.9,hybas_eu_lev05_v1c
ofb_station_1073,21027.9,21027.9,hybas_eu_lev06_v1c
ofb_station_1073,3207.5,6241.5,hybas_eu_lev07_v1c
ofb_station_1074,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1074,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1074,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1074,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1074,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1075,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1075,12818.1,78603.3,hybas_eu_lev06_v1c
ofb_station_1075,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1075,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1075,1602.9,70571.7,hybas_eu_lev07_v1c
ofb_station_1076,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1076,12818.1,78603.3,hybas_eu_lev06_v1c
ofb_station_1076,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1076,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1076,1602.9,70571.7,hybas_eu_lev07_v1c
ofb_station_1077,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1077,3714.9,59951.4,hybas_eu_lev07_v1c
ofb_station_1077,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1077,3714.9,59951.4,hybas_eu_lev06_v1c
ofb_station_1077,3714.9,59951.4,hybas_eu_lev05_v1c
ofb_station_1078,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1078,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1078,21027.9,21027.9,hybas_eu_lev05_v1c
ofb_station_1078,21027.9,21027.9,hybas_eu_lev06_v1c
ofb_station_1078,9539.0,9539.0,hybas_eu_lev07_v1c
ofb_station_1079,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1079,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1079,10041.2,42572.4,hybas_eu_lev05_v1c
ofb_station_1079,3736.6,38361.7,hybas_eu_lev07_v1c
ofb_station_1079,10041.2,42572.4,hybas_eu_lev06_v1c
ofb_station_1080,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1080,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1080,10041.2,42572.4,hybas_eu_lev05_v1c
ofb_station_1080,3736.6,38361.7,hybas_eu_lev07_v1c
ofb_station_1080,10041.2,42572.4,hybas_eu_lev06_v1c
ofb_station_1081,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1081,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1081,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1081,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1081,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1082,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1082,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1082,10041.2,42572.4,hybas_eu_lev05_v1c
ofb_station_1082,3736.6,38361.7,hybas_eu_lev07_v1c
ofb_station_1082,10041.2,42572.4,hybas_eu_lev06_v1c
ofb_station_1083,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1083,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1083,10041.2,42572.4,hybas_eu_lev05_v1c
ofb_station_1083,3736.6,38361.7,hybas_eu_lev07_v1c
ofb_station_1083,10041.2,42572.4,hybas_eu_lev06_v1c
ofb_station_1084,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1084,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1084,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1084,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1084,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1085,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1085,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1085,10041.2,42572.4,hybas_eu_lev05_v1c
ofb_station_1085,3736.6,38361.7,hybas_eu_lev07_v1c
ofb_station_1085,10041.2,42572.4,hybas_eu_lev06_v1c
ofb_station_1086,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1086,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1086,21027.9,21027.9,hybas_eu_lev05_v1c
ofb_station_1086,21027.9,21027.9,hybas_eu_lev06_v1c
ofb_station_1086,3207.5,6241.5,hybas_eu_lev07_v1c
ofb_station_1087,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1087,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1087,21027.9,21027.9,hybas_eu_lev05_v1c
ofb_station_1087,21027.9,21027.9,hybas_eu_lev06_v1c
ofb_station_1087,3207.5,6241.5,hybas_eu_lev07_v1c
ofb_station_1088,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1088,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1088,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1088,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1088,1145.8,46516.8,hybas_eu_lev07_v1c
ofb_station_1089,7831.6,7831.6,hybas_eu_lev06_v1c
ofb_station_1089,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1089,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1089,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1089,7831.6,7831.6,hybas_eu_lev07_v1c
ofb_station_1090,7831.6,7831.6,hybas_eu_lev06_v1c
ofb_station_1090,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1090,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1090,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1090,7831.6,7831.6,hybas_eu_lev07_v1c
ofb_station_1091,7831.6,7831.6,hybas_eu_lev06_v1c
ofb_station_1091,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1091,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1091,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1091,7831.6,7831.6,hybas_eu_lev07_v1c
ofb_station_1092,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1092,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1092,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1092,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1092,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1093,11805.6,11805.6,hybas_eu_lev06_v1c
ofb_station_1093,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1093,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1093,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1093,2458.8,5446.7,hybas_eu_lev07_v1c
ofb_station_1094,1521.0,14034.7,hybas_eu_lev07_v1c
ofb_station_1094,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1094,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1094,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1094,16783.0,16783.0,hybas_eu_lev06_v1c
ofb_station_1095,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1095,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1095,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1095,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1095,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1096,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1096,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1096,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1096,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1096,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1097,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1097,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1097,5907.8,5907.8,hybas_eu_lev07_v1c
ofb_station_1097,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1097,5907.8,5907.8,hybas_eu_lev06_v1c
ofb_station_1098,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1098,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1098,5907.8,5907.8,hybas_eu_lev07_v1c
ofb_station_1098,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1098,5907.8,5907.8,hybas_eu_lev06_v1c
ofb_station_1099,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1099,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1099,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1099,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1099,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1100,1788.9,14308.2,hybas_eu_lev07_v1c
ofb_station_1100,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1100,14308.6,14308.6,hybas_eu_lev05_v1c
ofb_station_1100,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1100,14308.6,14308.6,hybas_eu_lev06_v1c
ofb_station_1101,1788.9,14308.2,hybas_eu_lev07_v1c
ofb_station_1101,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1101,14308.6,14308.6,hybas_eu_lev05_v1c
ofb_station_1101,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1101,14308.6,14308.6,hybas_eu_lev06_v1c
ofb_station_1102,1788.9,14308.2,hybas_eu_lev07_v1c
ofb_station_1102,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1102,14308.6,14308.6,hybas_eu_lev05_v1c
ofb_station_1102,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1102,14308.6,14308.6,hybas_eu_lev06_v1c
ofb_station_1103,1788.9,14308.2,hybas_eu_lev07_v1c
ofb_station_1103,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1103,14308.6,14308.6,hybas_eu_lev05_v1c
ofb_station_1103,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1103,14308.6,14308.6,hybas_eu_lev06_v1c
ofb_station_1104,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1104,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1104,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1104,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1104,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1105,1788.9,14308.2,hybas_eu_lev07_v1c
ofb_station_1105,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_1105,14308.6,14308.6,hybas_eu_lev05_v1c
ofb_station_1105,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1105,14308.6,14308.6,hybas_eu_lev06_v1c
ofb_station_1106,1390.0,12993.4,hybas_eu_lev07_v1c
ofb_station_1106,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1106,14325.6,14325.6,hybas_eu_lev06_v1c
ofb_station_1106,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1106,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1107,1390.0,12993.4,hybas_eu_lev07_v1c
ofb_station_1107,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1107,14325.6,14325.6,hybas_eu_lev06_v1c
ofb_station_1107,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1107,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1108,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1108,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1108,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1108,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1108,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1109,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1109,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1109,5907.8,5907.8,hybas_eu_lev07_v1c
ofb_station_1109,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1109,5907.8,5907.8,hybas_eu_lev06_v1c
ofb_station_1110,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1110,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1110,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1110,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1110,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1111,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1111,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1111,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1111,1953.2,73249.2,hybas_eu_lev07_v1c
ofb_station_1111,1953.2,73249.2,hybas_eu_lev06_v1c
ofb_station_1112,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1112,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1112,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1112,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1112,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1113,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1113,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1113,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1113,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1113,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1114,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1114,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1114,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1114,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1114,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1115,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1115,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1115,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1115,1109.0,7895.9,hybas_eu_lev07_v1c
ofb_station_1115,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1116,1587.2,15107.3,hybas_eu_lev07_v1c
ofb_station_1116,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1116,126054.0,126054.0,hybas_eu_lev04_v1c
ofb_station_1116,56056.4,56056.4,hybas_eu_lev05_v1c
ofb_station_1116,15106.9,15107.3,hybas_eu_lev06_v1c
ofb_station_1117,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1117,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1117,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1117,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1117,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1118,1390.0,12993.4,hybas_eu_lev07_v1c
ofb_station_1118,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1118,14325.6,14325.6,hybas_eu_lev06_v1c
ofb_station_1118,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1118,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1119,1390.0,12993.4,hybas_eu_lev07_v1c
ofb_station_1119,310600.1,310600.1,hybas_eu_lev04_v1c
ofb_station_1119,14325.6,14325.6,hybas_eu_lev06_v1c
ofb_station_1119,310600.1,310600.1,hybas_eu_lev03_v1c
ofb_station_1119,96637.0,96637.0,hybas_eu_lev05_v1c
ofb_station_1120,7203.8,12783.1,hybas_eu_lev07_v1c
ofb_station_1120,73248.2,73249.2,hybas_eu_lev05_v1c
ofb_station_1120,73248.2,73249.2,hybas_eu_lev04_v1c
ofb_station_1120,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1120,7203.8,12783.1,hybas_eu_lev06_v1c
ofb_station_1121,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_1121,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_1121,6194.5,6194.8,hybas_eu_lev06_v1c
ofb_station_1121,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1121,6194.5,6194.8,hybas_eu_lev07_v1c
ofb_station_1122,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_1122,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_1122,6194.5,6194.8,hybas_eu_lev06_v1c
ofb_station_1122,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1122,6194.5,6194.8,hybas_eu_lev07_v1c
ofb_station_1123,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_1123,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_1123,6194.5,6194.8,hybas_eu_lev06_v1c
ofb_station_1123,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1123,6194.5,6194.8,hybas_eu_lev07_v1c
ofb_station_1124,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1124,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1124,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1124,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1124,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1125,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1125,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_1125,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1125,5589.9,53864.9,hybas_eu_lev07_v1c
ofb_station_1125,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_1126,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1126,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1126,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1126,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1126,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1127,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1127,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1127,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1127,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1127,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1128,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1128,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1128,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1128,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1128,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1129,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1129,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1129,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1129,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1129,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1130,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1130,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1130,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1130,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1130,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1131,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1131,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1131,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1131,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1131,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1132,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1132,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1132,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1132,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1132,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1133,5546.6,5546.6,hybas_eu_lev06_v1c
ofb_station_1133,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_1133,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_1133,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1133,5546.6,5546.6,hybas_eu_lev07_v1c
ofb_station_1134,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1134,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1134,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1134,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1134,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1135,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1135,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1135,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1135,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1135,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1136,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1136,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1136,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1136,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1136,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1137,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1137,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1137,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1137,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1137,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1138,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1138,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1138,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1138,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1138,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1139,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1139,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1139,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1139,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1139,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1140,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1140,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1140,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1140,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1140,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1141,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1141,3725.6,3725.6,hybas_eu_lev07_v1c
ofb_station_1141,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_1141,28101.2,28101.4,hybas_eu_lev06_v1c
ofb_station_1141,28101.2,28101.4,hybas_eu_lev05_v1c
ofb_station_1142,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_1142,3725.6,3725.6,hybas_eu_lev07_v1c
