"","prop_canal","ships","sumports","sumlocks"
"Dutch_7000156_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7000150_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7000155_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7000153_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7000146_2015",0.523898050936285,0.55323254479714,1.421512,0.3461604
"Dutch_7000147_2015",0.523898050936285,0.55323254479714,1.421512,0.3461604
"Dutch_7000148_2015",0.523898050936285,0.55323254479714,-0.5615262,0.3461604
"Dutch_7000145_2015",0.523898050936285,0.55323254479714,1.421512,0.3461604
"Dutch_7000149_2015",0.631001512975249,-0.381129981403925,1.421512,-0.4940378
"Dutch_7000144_2015",0.523898050936285,0.55323254479714,1.421512,0.3461604
"Dutch_7000141_2015",0.631001512975249,-0.381129981403925,1.421512,0.3461604
"Dutch_7000140_2015",0.631001512975249,-0.381129981403925,1.421512,0.3461604
"Dutch_7000143_2015",0.523898050936285,0.55323254479714,1.421512,0.3461604
"Dutch_7000161_2015",0.631001512975249,-0.381129981403925,1.421512,-0.4940378
"Dutch_7000158_2015",0.631001512975249,-0.381129981403925,1.421512,-0.4940378
"Dutch_7000160_2015",0.631001512975249,-0.381129981403925,1.421512,-0.4940378
"Dutch_7000157_2015",0.631001512975249,-0.381129981403925,1.421512,-0.4940378
"Dutch_7000163_2015",0.240023740852401,-0.589605985075067,1.421512,0.3461604
"Dutch_7000162_2015",0.240023740852401,-0.589605985075067,1.421512,-0.4940378
"Dutch_7000164_2015",0.240023740852401,-0.589605985075067,1.421512,-0.4940378
"Dutch_7000167_2015",-0.452154814525931,1.63470870273976,1.421512,-0.4940378
"Dutch_7000168_2015",-0.452154814525931,1.63470870273976,1.421512,-0.4940378
"Dutch_7000171_2015",-0.452154814525931,1.63470870273976,3.40455,-0.4940378
"Dutch_7000170_2015",-0.452154814525931,1.63470870273976,3.40455,-0.4940378
"Dutch_7000169_2015",-0.452154814525931,1.63470870273976,3.40455,-0.4940378
"Dutch_7000172_2015",-0.452154814525931,1.63470870273976,3.40455,-0.4940378
"Dutch_7000175_2015",-0.452154814525931,1.63470870273976,1.421512,0.3461604
"Dutch_7000173_2015",-0.452154814525931,1.63470870273976,1.421512,0.3461604
"Dutch_7000174_2015",-0.452154814525931,1.63470870273976,1.421512,0.3461604
"Dutch_7000300_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7000299_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7000302_2015",0.631001512975249,-0.381129981403925,1.421512,-0.4940378
"Dutch_7000297_2015",0.523898050936285,0.55323254479714,1.421512,0.3461604
"Dutch_7000303_2015",0.240023740852401,-0.589605985075067,1.421512,-0.4940378
"Dutch_7000304_2015",-0.452154814525931,1.63470870273976,1.421512,-0.4940378
"Dutch_7000306_2015",-0.452154814525931,1.63470870273976,3.40455,-0.4940378
"Dutch_7000305_2015",-0.452154814525931,1.63470870273976,3.40455,-0.4940378
"Dutch_7000307_2015",-0.452154814525931,1.63470870273976,1.421512,0.3461604
"Dutch_7000301_2015",0.523898050936285,0.55323254479714,1.421512,2.026557
"Dutch_7002001_2016",-0.0435050603104146,-0.126235267010962,1.421512,-0.4940378
"Dutch_7002002_2016",-0.0435050603104146,-0.126235267010962,1.421512,-0.4940378
"Dutch_7002003_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002004_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002005_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002008_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002007_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002010_2016",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7002009_2016",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7002012_2016",0.288382694110683,-0.209149321190507,-0.5615262,-0.4940378
"Dutch_7002013_2016",0.288382694110683,-0.209149321190507,-0.5615262,-0.4940378
"Dutch_7002011_2016",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7002006_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002106_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002104_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002108_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002107_2016",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7002110_2016",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7002045_2016",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7002048_2016",1.00852103635951,1.25913251367238,1.421512,-0.4940378
"Dutch_7002046_2016",1.00852103635951,1.25913251367238,1.421512,-0.4940378
"Dutch_7002047_2016",1.00852103635951,1.25913251367238,1.421512,-0.4940378
"Dutch_7002054_2016",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7002056_2016",1.00852103635951,1.25913251367238,-0.5615262,-0.4940378
"Dutch_7002053_2016",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7002055_2016",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7002049_2016",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7002051_2016",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7002052_2016",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7002125_2016",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7002127_2016",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7002098_2016",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7002089_2016",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7002102_2016",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7002088_2016",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7002090_2016",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7002091_2016",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7002097_2016",0.306118613797285,0.698053230342339,1.421512,0.3461604
"Dutch_7002096_2016",0.306118613797285,0.698053230342339,1.421512,0.3461604
"Dutch_7002092_2016",0.306118613797285,0.698053230342339,1.421512,0.3461604
"Dutch_7002093_2016",0.0235943706007039,1.26361941004122,-0.5615262,0.3461604
"Dutch_7002148_2016",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7002147_2016",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7002140_2016",0.306118613797285,0.698053230342339,-0.5615262,1.186359
"Dutch_7002141_2016",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7002143_2016",0.306118613797285,0.698053230342339,1.421512,0.3461604
"Dutch_7002146_2016",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7002145_2016",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7002015_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002017_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002016_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002029_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002026_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002025_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002024_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002023_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002022_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002018_2016",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7002021_2016",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7002020_2016",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7002027_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002019_2016",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7002111_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002120_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002119_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002112_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002030_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002031_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002032_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002042_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002039_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002036_2016",0.0782696203982118,1.07711687874823,1.421512,0.3461604
"Dutch_7002037_2016",0.0782696203982118,1.07711687874823,1.421512,0.3461604
"Dutch_7002038_2016",0.0782696203982118,1.07711687874823,1.421512,-0.4940378
"Dutch_7002033_2016",0.0782696203982118,1.07711687874823,1.421512,0.3461604
"Dutch_7002035_2016",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7002034_2016",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7002041_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002124_2016",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7002122_2016",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7002123_2016",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7002074_2016",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7002078_2016",0.0782696203982118,1.07711687874823,1.421512,1.186359
"Dutch_7002077_2016",0.0782696203982118,1.07711687874823,1.421512,1.186359
"Dutch_7002080_2016",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7002086_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002084_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002058_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002057_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002060_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002064_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002079_2016",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7002081_2016",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7002134_2016",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7002136_2016",-0.452154814525931,1.63470870273976,1.421512,1.186359
"Dutch_7002139_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002137_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002160_2016",0.716279508454053,-0.174349084170877,-0.5615262,-0.4940378
"Dutch_7002159_2016",0.716279508454053,-0.174349084170877,-0.5615262,-0.4940378
"Dutch_7002156_2016",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7002155_2016",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7002158_2016",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7002157_2016",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7002151_2016",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7002154_2016",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7002149_2016",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7002150_2016",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7002152_2016",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7002065_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002066_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002069_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002068_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002070_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002073_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002071_2016",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7002131_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002130_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7002132_2016",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000222_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000220_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000221_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000233_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000252_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000248_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000249_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000243_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000250_2017",0.306118613797285,0.698053230342339,-0.5615262,-0.4940378
"Dutch_7000251_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000240_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000241_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000242_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000238_2017",0.444427310383463,0.706736887457799,-0.5615262,0.3461604
"Dutch_7000234_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000235_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000237_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000236_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000245_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000244_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000246_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000331_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000337_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000338_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000335_2017",0.306118613797285,0.698053230342339,-0.5615262,-0.4940378
"Dutch_7000334_2017",0.444427310383463,0.706736887457799,-0.5615262,0.3461604
"Dutch_7000333_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000332_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000330_2017",0.444427310383463,0.706736887457799,1.421512,0.3461604
"Dutch_7000336_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000124_2017",-0.0435050603104146,-0.126235267010962,1.421512,-0.4940378
"Dutch_7000125_2017",-0.0435050603104146,-0.126235267010962,1.421512,-0.4940378
"Dutch_7000126_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000122_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000123_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000121_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000120_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000117_2017",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7000118_2017",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7000114_2017",0.288382694110683,-0.209149321190507,-0.5615262,-0.4940378
"Dutch_7000115_2017",0.288382694110683,-0.209149321190507,-0.5615262,-0.4940378
"Dutch_7000116_2017",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7000119_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000285_2017",-0.0435050603104146,-0.126235267010962,1.421512,-0.4940378
"Dutch_7000284_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000283_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000281_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000282_2017",0.288382694110683,-0.209149321190507,1.421512,-0.4940378
"Dutch_7000280_2017",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7000279_2017",-0.0848646913865761,-0.451116962746963,-0.5615262,-0.4940378
"Dutch_7000142_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000140_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000145_2017",1.00852103635951,1.25913251367238,1.421512,-0.4940378
"Dutch_7000144_2017",1.00852103635951,1.25913251367238,1.421512,-0.4940378
"Dutch_7000148_2017",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7000146_2017",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7000149_2017",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7000152_2017",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7000151_2017",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7000153_2017",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7000290_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000291_2017",1.00852103635951,1.25913251367238,1.421512,-0.4940378
"Dutch_7000292_2017",1.00852103635951,1.25913251367238,-0.5615262,0.3461604
"Dutch_7000293_2017",1.00852103635951,1.25913251367238,-0.5615262,2.026557
"Dutch_7000198_2017",1.00852103635951,1.25913251367238,-0.5615262,-0.4940378
"Dutch_7000202_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000204_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000201_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000207_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000208_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000209_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000211_2017",0.306118613797285,0.698053230342339,1.421512,0.3461604
"Dutch_7000200_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000214_2017",0.0235943706007039,1.26361941004122,1.421512,-0.4940378
"Dutch_7000213_2017",0.0235943706007039,1.26361941004122,-0.5615262,0.3461604
"Dutch_7000215_2017",0.0235943706007039,1.26361941004122,-0.5615262,0.3461604
"Dutch_7000320_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000317_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000318_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000321_2017",0.306118613797285,0.698053230342339,-0.5615262,1.186359
"Dutch_7000322_2017",0.306118613797285,0.698053230342339,-0.5615262,0.3461604
"Dutch_7000323_2017",0.306118613797285,0.698053230342339,1.421512,0.3461604
"Dutch_7000324_2017",0.0235943706007039,1.26361941004122,-0.5615262,0.3461604
"Dutch_7000316_2017",1.00852103635951,1.25913251367238,1.421512,0.3461604
"Dutch_7000319_2017",0.306118613797285,0.698053230342339,1.421512,-0.4940378
"Dutch_7000155_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000154_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000157_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000159_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000158_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000167_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000168_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000165_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000166_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000164_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000160_2017",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7000162_2017",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7000161_2017",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7000169_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000163_2017",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7000304_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000301_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000300_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000299_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000295_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000297_2017",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7000298_2017",-0.455427312723157,-0.0306325906532797,-0.5615262,-0.4940378
"Dutch_7000296_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000294_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000303_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000139_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000138_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000135_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000134_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000131_2017",0.0782696203982118,1.07711687874823,1.421512,0.3461604
"Dutch_7000132_2017",0.0782696203982118,1.07711687874823,1.421512,-0.4940378
"Dutch_7000130_2017",0.0782696203982118,1.07711687874823,1.421512,0.3461604
"Dutch_7000127_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000128_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000136_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000289_2017",0.0646472241828929,0.920676917618465,1.421512,-0.4940378
"Dutch_7000288_2017",0.0782696203982118,1.07711687874823,1.421512,0.3461604
"Dutch_7000287_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000286_2017",0.0782696203982118,1.07711687874823,-0.5615262,0.3461604
"Dutch_7000181_2017",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7000185_2017",0.0782696203982118,1.07711687874823,1.421512,1.186359
"Dutch_7000183_2017",0.0782696203982118,1.07711687874823,1.421512,1.186359
"Dutch_7000184_2017",0.0782696203982118,1.07711687874823,1.421512,1.186359
"Dutch_7000186_2017",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7000189_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000187_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000195_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000190_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000191_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000194_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000193_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000192_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000177_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000179_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000196_2017",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7000197_2017",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7000310_2017",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7000311_2017",-0.452154814525931,1.63470870273976,1.421512,1.186359
"Dutch_7000312_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000314_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000313_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000309_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000315_2017",0.444427310383463,0.706736887457799,1.421512,1.186359
"Dutch_7000264_2017",0.716279508454053,-0.174349084170877,-0.5615262,-0.4940378
"Dutch_7000263_2017",0.716279508454053,-0.174349084170877,-0.5615262,-0.4940378
"Dutch_7000260_2017",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7000259_2017",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7000262_2017",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7000261_2017",1.08578162642971,-0.26034076289794,1.421512,0.3461604
"Dutch_7000255_2017",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7000256_2017",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7000258_2017",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7000254_2017",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7000253_2017",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7000257_2017",1.08578162642971,-0.26034076289794,1.421512,1.186359
"Dutch_7000171_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000170_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000172_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000174_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000176_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000173_2017",-0.452154814525931,1.63470870273976,-0.5615262,-0.4940378
"Dutch_7000306_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000305_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000308_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000307_2017",0.0646472241828929,0.920676917618465,-0.5615262,-0.4940378
"Dutch_7000226_2017",0.240023740852401,-0.589605985075067,1.421512,-0.4940378
"Dutch_7000227_2017",0.240023740852401,-0.589605985075067,1.421512,0.3461604
"Dutch_7000229_2017",0.240023740852401,-0.589605985075067,1.421512,0.3461604
"Dutch_7000230_2017",0.240023740852401,-0.589605985075067,1.421512,0.3461604
"Dutch_7000231_2017",-0.452154814525931,1.63470870273976,1.421512,-0.4940378
